Temp	Nickel	Cobalt	Chromium	Molybdenum	Tungsten	Aluminium	Titanium	Niobium	Tantalum	Hafnium	Rhenium	Vanadium	Ferrite	Galium	Copper	Gold	AlphaGamma	AlphaGammaPrime	Phase
1000	0.642	0.0716	0.16829999999999998	0.006500000000000001	0.0383	0.06150000000000001	0.0078	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6407		$\gamma$
20	0.889	0.0	0.111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.535		$\gamma$
20	0.7490000000000001	0.0	0.111	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.623		$\gamma$
20	0.7190000000000001	0.0	0.111	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.564		$\gamma$
20	0.8	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5460000000000003		$\gamma$
20	0.7	0.0	0.2	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.553		$\gamma$
20	0.97	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.539		$\gamma$
20	0.94	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.552		$\gamma$
20	0.91	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.565		$\gamma$
20	0.903	0.0	0.0	0.09699999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.563		$\gamma$
20	0.782	0.0	0.0	0.218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.61		$\gamma$
20	0.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5780000000000003		$\gamma$
20	0.91	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5635		$\gamma$
20	0.845	0.0	0.0	0.0	0.155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.588		$\gamma$
25	0.6788	0.0654	0.0236	0.002	0.0178	0.1631	0.0172	0.0	0.0291	0.0005	0.0025	0.0	0.0	0.0				3.585033	$\gamma'$
500	0.6788	0.0654	0.0236	0.002	0.0178	0.1631	0.0172	0.0	0.0291	0.0005	0.0025	0.0	0.0	0.0				3.604772	$\gamma'$
800	0.6788	0.0654	0.0236	0.002	0.0178	0.1631	0.0172	0.0	0.0291	0.0005	0.0025	0.0	0.0	0.0				3.61951	$\gamma'$
900	0.674	0.06860000000000001	0.0255	0.002	0.0176	0.16269999999999998	0.0172	0.0	0.0295	0.0005	0.0024	0.0	0.0	0.0				3.625986	$\gamma'$
1000	0.6657	0.0725	0.0274	0.0017	0.017	0.1642	0.0176	0.0	0.031400000000000004	0.0005	0.002	0.0	0.0	0.0				3.633237	$\gamma'$
1100	0.6596	0.07440000000000001	0.027000000000000003	0.0015	0.016	0.16579999999999998	0.0177	0.0	0.0358	0.0006	0.0016	0.0	0.0	0.0				3.638692	$\gamma'$
25	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.580195	$\gamma'$
300	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.598168	$\gamma'$
300	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.5956	$\gamma'$
500	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.603167	$\gamma'$
500	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.6053	$\gamma'$
600	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.610456	$\gamma'$
600	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.6096	$\gamma'$
700	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.615599	$\gamma'$
700	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.6151	$\gamma'$
800	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.621659	$\gamma'$
800	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.6214	$\gamma'$
900	0.7379000000000001	0.0	0.0306	0.003	0.0272	0.1649	0.0213	0.0	0.0151	0.0	0.0	0.0	0.0	0.0				3.621659	$\gamma'$
1000	0.7329000000000001	0.0	0.0339	0.0028000000000000004	0.0262	0.16690000000000002	0.0214	0.0	0.016	0.0	0.0	0.0	0.0	0.0				3.627395	$\gamma'$
1000	0.7329000000000001	0.0	0.0339	0.0028000000000000004	0.0262	0.16690000000000002	0.0214	0.0	0.016	0.0	0.0	0.0	0.0	0.0				3.6321	$\gamma'$
1100	0.7295999999999999	0.0	0.0352	0.0024	0.024700000000000003	0.16949999999999998	0.0209	0.0	0.0176	0.0	0.0	0.0	0.0	0.0				3.633889	$\gamma'$
25	0.6694	0.0755	0.026000000000000002	0.0079	0.0	0.1512	0.0701	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.579428	$\gamma'$
300	0.6694	0.0755	0.026000000000000002	0.0079	0.0	0.1512	0.0701	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.592667	$\gamma'$
500	0.6694	0.0755	0.026000000000000002	0.0079	0.0	0.1512	0.0701	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.601557	$\gamma'$
600	0.6694	0.0755	0.026000000000000002	0.0079	0.0	0.1512	0.0701	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.606204	$\gamma'$
700	0.6694	0.0755	0.026000000000000002	0.0079	0.0	0.1512	0.0701	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.611011	$\gamma'$
800	0.6694	0.0755	0.026000000000000002	0.0079	0.0	0.1512	0.0701	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.617162	$\gamma'$
900	0.6635	0.0784	0.0274	0.0074	0.0	0.1508	0.0726	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.623863	$\gamma'$
1000	0.6577	0.0808	0.0278	0.0061	0.0	0.1481	0.0794	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.629081	$\gamma'$
25	0.7011	0.033	0.0363	0.0075	0.0218	0.1423	0.0326	0.0	0.0253	0.0	0.0	0.0	0.0	0.0				3.5825940000000003	$\gamma'$
300	0.7011	0.033	0.0363	0.0075	0.0218	0.1423	0.0326	0.0	0.0253	0.0	0.0	0.0	0.0	0.0				3.5953690000000003	$\gamma'$
500	0.7011	0.033	0.0363	0.0075	0.0218	0.1423	0.0326	0.0	0.0253	0.0	0.0	0.0	0.0	0.0				3.603504	$\gamma'$
600	0.7011	0.033	0.0363	0.0075	0.0218	0.1423	0.0326	0.0	0.0253	0.0	0.0	0.0	0.0	0.0				3.607628	$\gamma'$
700	0.7011	0.033	0.0363	0.0075	0.0218	0.1423	0.0326	0.0	0.0253	0.0	0.0	0.0	0.0	0.0				3.61269	$\gamma'$
800	0.7011	0.033	0.0363	0.0075	0.0218	0.1423	0.0326	0.0	0.0253	0.0	0.0	0.0	0.0	0.0				3.618543	$\gamma'$
900	0.6967	0.0344	0.0385	0.0073	0.0215	0.1431	0.0328	0.0	0.0256	0.0	0.0	0.0	0.0	0.0				3.623018	$\gamma'$
1000	0.6908	0.0366	0.0416	0.0067	0.0207	0.1444	0.0328	0.0	0.0265	0.0	0.0	0.0	0.0	0.0				3.623018	$\gamma'$
1100	0.6859000000000001	0.0377	0.0421	0.0059	0.0193	0.1481	0.032400000000000005	0.0	0.0286	0.0	0.0	0.0	0.0	0.0				3.63451	$\gamma'$
25	0.6878	0.0534	0.024	0.0	0.0487	0.16219999999999998	0.0	0.0	0.0239	0.0	0.0	0.0	0.0	0.0				3.5850690000000003	$\gamma'$
300	0.6878	0.0534	0.024	0.0	0.0487	0.16219999999999998	0.0	0.0	0.0239	0.0	0.0	0.0	0.0	0.0				3.5952230000000003	$\gamma'$
500	0.6878	0.0534	0.024	0.0	0.0487	0.16219999999999998	0.0	0.0	0.0239	0.0	0.0	0.0	0.0	0.0				3.603734	$\gamma'$
600	0.6878	0.0534	0.024	0.0	0.0487	0.16219999999999998	0.0	0.0	0.0239	0.0	0.0	0.0	0.0	0.0				3.608526	$\gamma'$
700	0.6878	0.0534	0.024	0.0	0.0487	0.16219999999999998	0.0	0.0	0.0239	0.0	0.0	0.0	0.0	0.0				3.612472	$\gamma'$
800	0.6878	0.0534	0.024	0.0	0.0487	0.16219999999999998	0.0	0.0	0.0239	0.0	0.0	0.0	0.0	0.0				3.617894	$\gamma'$
900	0.6827	0.0559	0.0259	0.0	0.0481	0.1632	0.0	0.0	0.0242	0.0	0.0	0.0	0.0	0.0				3.624122	$\gamma'$
25	0.7464	0.0	0.0183	0.0	0.0228	0.1848	0.0	0.0	0.0276	0.0	0.0	0.0	0.0	0.0				3.588568	$\gamma'$
300	0.7464	0.0	0.0183	0.0	0.0228	0.1848	0.0	0.0	0.0276	0.0	0.0	0.0	0.0	0.0				3.599393	$\gamma'$
500	0.7464	0.0	0.0183	0.0	0.0228	0.1848	0.0	0.0	0.0276	0.0	0.0	0.0	0.0	0.0				3.607887	$\gamma'$
600	0.7464	0.0	0.0183	0.0	0.0228	0.1848	0.0	0.0	0.0276	0.0	0.0	0.0	0.0	0.0				3.612228	$\gamma'$
700	0.7464	0.0	0.0183	0.0	0.0228	0.1848	0.0	0.0	0.0276	0.0	0.0	0.0	0.0	0.0				3.616752	$\gamma'$
800	0.7464	0.0	0.0183	0.0	0.0228	0.1848	0.0	0.0	0.0276	0.0	0.0	0.0	0.0	0.0				3.621962	$\gamma'$
900	0.7378	0.0	0.0264	0.0	0.0204	0.165	0.0	0.0	0.0504	0.0	0.0	0.0	0.0	0.0				3.628874	$\gamma'$
1000	0.7318000000000001	0.0	0.0306	0.0	0.0193	0.1662	0.0	0.0	0.052000000000000005	0.0	0.0	0.0	0.0	0.0				3.635831	$\gamma'$
1100	0.7284	0.0	0.0342	0.0	0.0183	0.1652	0.0	0.0	0.0539	0.0	0.0	0.0	0.0	0.0				3.640194	$\gamma'$
25	0.7442	0.0	0.0152	0.0	0.0309	0.17059999999999995	0.0	0.0	0.0392	0.0	0.0	0.0	0.0	0.0				3.5855370000000004	$\gamma'$
500	0.7442	0.0	0.0152	0.0	0.0309	0.17059999999999995	0.0	0.0	0.0392	0.0	0.0	0.0	0.0	0.0				3.60488	$\gamma'$
600	0.7442	0.0	0.0152	0.0	0.0309	0.17059999999999995	0.0	0.0	0.0392	0.0	0.0	0.0	0.0	0.0				3.609767	$\gamma'$
700	0.7442	0.0	0.0152	0.0	0.0309	0.17059999999999995	0.0	0.0	0.0392	0.0	0.0	0.0	0.0	0.0				3.614726	$\gamma'$
800	0.7442	0.0	0.0152	0.0	0.0309	0.17059999999999995	0.0	0.0	0.0392	0.0	0.0	0.0	0.0	0.0				3.618989	$\gamma'$
900	0.7421	0.0	0.0169	0.0	0.0304	0.1711	0.0	0.0	0.0396	0.0	0.0	0.0	0.0	0.0				3.624385	$\gamma'$
1000	0.7367	0.0	0.0196	0.0	0.028999999999999998	0.1734	0.0	0.0	0.0412	0.0	0.0	0.0	0.0	0.0				3.630515	$\gamma'$
1100	0.733	0.0	0.0218	0.0	0.0272	0.1744	0.0	0.0	0.0436	0.0	0.0	0.0	0.0	0.0				3.636529	$\gamma'$
25	0.7422	0.0	0.0173	0.0	0.0239	0.1641	0.0	0.0	0.0525	0.0	0.0	0.0	0.0	0.0				3.5915800000000004	$\gamma'$
300	0.7422	0.0	0.0173	0.0	0.0239	0.1641	0.0	0.0	0.0525	0.0	0.0	0.0	0.0	0.0				3.602931	$\gamma'$
600	0.7422	0.0	0.0173	0.0	0.0239	0.1641	0.0	0.0	0.0525	0.0	0.0	0.0	0.0	0.0				3.615502	$\gamma'$
700	0.7422	0.0	0.0173	0.0	0.0239	0.1641	0.0	0.0	0.0525	0.0	0.0	0.0	0.0	0.0				3.619985	$\gamma'$
800	0.7422	0.0	0.0173	0.0	0.0239	0.1641	0.0	0.0	0.0525	0.0	0.0	0.0	0.0	0.0				3.625227	$\gamma'$
900	0.7392	0.0	0.019	0.0	0.0233	0.1654	0.0	0.0	0.0531	0.0	0.0	0.0	0.0	0.0				3.630855	$\gamma'$
1000	0.7351000000000001	0.0	0.0223	0.0	0.022400000000000003	0.166	0.0	0.0	0.0543	0.0	0.0	0.0	0.0	0.0				3.6358	$\gamma'$
1100	0.7312000000000001	0.0	0.024700000000000003	0.0	0.021	0.16690000000000002	0.0	0.0	0.0563	0.0	0.0	0.0	0.0	0.0				3.641184	$\gamma'$
25	0.7422	0.0	0.0148	0.0	0.017	0.1625	0.0	0.0	0.0634	0.0	0.0	0.0	0.0	0.0				3.591424	$\gamma'$
300	0.7422	0.0	0.0148	0.0	0.017	0.1625	0.0	0.0	0.0634	0.0	0.0	0.0	0.0	0.0				3.602238	$\gamma'$
500	0.7422	0.0	0.0148	0.0	0.017	0.1625	0.0	0.0	0.0634	0.0	0.0	0.0	0.0	0.0				3.610013	$\gamma'$
600	0.7422	0.0	0.0148	0.0	0.017	0.1625	0.0	0.0	0.0634	0.0	0.0	0.0	0.0	0.0				3.613979	$\gamma'$
700	0.7422	0.0	0.0148	0.0	0.017	0.1625	0.0	0.0	0.0634	0.0	0.0	0.0	0.0	0.0				3.618529	$\gamma'$
800	0.7422	0.0	0.0148	0.0	0.017	0.1625	0.0	0.0	0.0634	0.0	0.0	0.0	0.0	0.0				3.623749	$\gamma'$
900	0.7353000000000001	0.0	0.0195	0.0	0.0158	0.16390000000000002	0.0	0.0	0.0654	0.0	0.0	0.0	0.0	0.0				3.628782	$\gamma'$
1000	0.7353000000000001	0.0	0.0195	0.0	0.0158	0.16390000000000002	0.0	0.0	0.0654	0.0	0.0	0.0	0.0	0.0				3.634566	$\gamma'$
1100	0.731	0.0	0.022000000000000002	0.0	0.0148	0.16440000000000002	0.0	0.0	0.0678	0.0	0.0	0.0	0.0	0.0				3.640523	$\gamma'$
25	0.6849	0.0565	0.0221	0.0067	0.0328	0.1597	0.0	0.0	0.0373	0.0	0.0	0.0	0.0	0.0				3.590035	$\gamma'$
300	0.6849	0.0565	0.0221	0.0067	0.0328	0.1597	0.0	0.0	0.0373	0.0	0.0	0.0	0.0	0.0				3.602699	$\gamma'$
500	0.6849	0.0565	0.0221	0.0067	0.0328	0.1597	0.0	0.0	0.0373	0.0	0.0	0.0	0.0	0.0				3.610235	$\gamma'$
600	0.6849	0.0565	0.0221	0.0067	0.0328	0.1597	0.0	0.0	0.0373	0.0	0.0	0.0	0.0	0.0				3.615079	$\gamma'$
700	0.6849	0.0565	0.0221	0.0067	0.0328	0.1597	0.0	0.0	0.0373	0.0	0.0	0.0	0.0	0.0				3.61934	$\gamma'$
800	0.6849	0.0565	0.0221	0.0067	0.0328	0.1597	0.0	0.0	0.0373	0.0	0.0	0.0	0.0	0.0				3.62357	$\gamma'$
900	0.6796	0.0593	0.0239	0.006500000000000001	0.032400000000000005	0.1606	0.0	0.0	0.0378	0.0	0.0	0.0	0.0	0.0				3.629258	$\gamma'$
1000	0.6708	0.0641	0.0268	0.006	0.0313	0.16210000000000002	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.0				3.635211	$\gamma'$
1100	0.6631999999999999	0.0679	0.0286	0.0054	0.0297	0.16399999999999998	0.0	0.0	0.0413	0.0	0.0	0.0	0.0	0.0				3.641508	$\gamma'$
25	0.6960999999999999	0.0493	0.0173	0.0	0.0289	0.1696	0.0	0.0	0.0368	0.0	0.0019	0.0	0.0	0.0				3.5870900000000003	$\gamma'$
300	0.6960999999999999	0.0493	0.0173	0.0	0.0289	0.1696	0.0	0.0	0.0368	0.0	0.0019	0.0	0.0	0.0				3.598329	$\gamma'$
500	0.6960999999999999	0.0493	0.0173	0.0	0.0289	0.1696	0.0	0.0	0.0368	0.0	0.0019	0.0	0.0	0.0				3.606449	$\gamma'$
600	0.6960999999999999	0.0493	0.0173	0.0	0.0289	0.1696	0.0	0.0	0.0368	0.0	0.0019	0.0	0.0	0.0				3.610975	$\gamma'$
700	0.6960999999999999	0.0493	0.0173	0.0	0.0289	0.1696	0.0	0.0	0.0368	0.0	0.0019	0.0	0.0	0.0				3.616007	$\gamma'$
800	0.6960999999999999	0.0493	0.0173	0.0	0.0289	0.1696	0.0	0.0	0.0368	0.0	0.0019	0.0	0.0	0.0				3.621682	$\gamma'$
900	0.6915	0.0522	0.019	0.0	0.0285	0.1697	0.0	0.0	0.0373	0.0	0.0019	0.0	0.0	0.0				3.627587	$\gamma'$
1000	0.6823	0.0564	0.0214	0.0	0.0273	0.1718	0.0	0.0	0.0392	0.0	0.0016	0.0	0.0	0.0				3.634332	$\gamma'$
1100	0.6753	0.0601	0.0229	0.0	0.0258	0.172	0.0	0.0	0.0425	0.0	0.0014000000000000002	0.0	0.0	0.0				3.639541	$\gamma'$
25	0.7384000000000001	0.0	0.04019999999999999	0.0166	0.0	0.1483	0.0364	0.016	0.004	0.0	0.0	0.0	0.0	0.0				3.586431	$\gamma'$
300	0.7384000000000001	0.0	0.04019999999999999	0.0166	0.0	0.1483	0.0364	0.016	0.004	0.0	0.0	0.0	0.0	0.0				3.597203	$\gamma'$
500	0.7384000000000001	0.0	0.04019999999999999	0.0166	0.0	0.1483	0.0364	0.016	0.004	0.0	0.0	0.0	0.0	0.0				3.605641	$\gamma'$
600	0.7384000000000001	0.0	0.04019999999999999	0.0166	0.0	0.1483	0.0364	0.016	0.004	0.0	0.0	0.0	0.0	0.0				3.610054	$\gamma'$
700	0.7384000000000001	0.0	0.04019999999999999	0.0166	0.0	0.1483	0.0364	0.016	0.004	0.0	0.0	0.0	0.0	0.0				3.614642	$\gamma'$
800	0.7384000000000001	0.0	0.04019999999999999	0.0166	0.0	0.1483	0.0364	0.016	0.004	0.0	0.0	0.0	0.0	0.0				3.620324	$\gamma'$
900	0.736	0.0	0.0435	0.016200000000000003	0.0	0.14800000000000002	0.0364	0.0159	0.004	0.0	0.0	0.0	0.0	0.0				3.632698	$\gamma'$
1000	0.7306999999999999	0.0	0.0475	0.0146	0.0	0.15039999999999998	0.0367	0.0158	0.0043	0.0	0.0	0.0	0.0	0.0				3.638515	$\gamma'$
25	0.7479	0.0	0.0261	0.0194	0.0	0.17079999999999998	0.0156	0.0202	0.0	0.0	0.0	0.0	0.0	0.0				3.5805010000000004	$\gamma'$
300	0.7479	0.0	0.0261	0.0194	0.0	0.17079999999999998	0.0156	0.0202	0.0	0.0	0.0	0.0	0.0	0.0				3.592706	$\gamma'$
500	0.7479	0.0	0.0261	0.0194	0.0	0.17079999999999998	0.0156	0.0202	0.0	0.0	0.0	0.0	0.0	0.0				3.601532	$\gamma'$
700	0.7479	0.0	0.0261	0.0194	0.0	0.17079999999999998	0.0156	0.0202	0.0	0.0	0.0	0.0	0.0	0.0				3.610819	$\gamma'$
800	0.7479	0.0	0.0261	0.0194	0.0	0.17079999999999998	0.0156	0.0202	0.0	0.0	0.0	0.0	0.0	0.0				3.616727	$\gamma'$
900	0.7465999999999999	0.0	0.0287	0.0189	0.0	0.1702	0.0156	0.02	0.0	0.0	0.0	0.0	0.0	0.0				3.621727	$\gamma'$
1000	0.7424	0.0	0.0313	0.0168	0.0	0.1736	0.0159	0.0201	0.0	0.0	0.0	0.0	0.0	0.0				3.628203	$\gamma'$
1100	0.7391	0.0	0.031400000000000004	0.0139	0.0	0.1796	0.0159	0.0201	0.0	0.0	0.0	0.0	0.0	0.0				3.634257	$\gamma'$
25	0.7383	0.0	0.0312	0.0243	0.0	0.1697	0.0	0.0	0.0365	0.0	0.0	0.0	0.0	0.0				3.587562	$\gamma'$
300	0.7383	0.0	0.0312	0.0243	0.0	0.1697	0.0	0.0	0.0365	0.0	0.0	0.0	0.0	0.0				3.5968440000000004	$\gamma'$
500	0.7383	0.0	0.0312	0.0243	0.0	0.1697	0.0	0.0	0.0365	0.0	0.0	0.0	0.0	0.0				3.605117	$\gamma'$
600	0.7383	0.0	0.0312	0.0243	0.0	0.1697	0.0	0.0	0.0365	0.0	0.0	0.0	0.0	0.0				3.60942	$\gamma'$
700	0.7383	0.0	0.0312	0.0243	0.0	0.1697	0.0	0.0	0.0365	0.0	0.0	0.0	0.0	0.0				3.613934	$\gamma'$
800	0.7383	0.0	0.0312	0.0243	0.0	0.1697	0.0	0.0	0.0365	0.0	0.0	0.0	0.0	0.0				3.619022	$\gamma'$
900	0.7359	0.0	0.0335	0.0235	0.0	0.17	0.0	0.0	0.037000000000000005	0.0	0.0	0.0	0.0	0.0				3.624702	$\gamma'$
1000	0.7317	0.0	0.0369	0.0216	0.0	0.17129999999999998	0.0	0.0	0.0386	0.0	0.0	0.0	0.0	0.0				3.630489	$\gamma'$
1100	0.7282	0.0	0.0386	0.019	0.0	0.1726	0.0	0.0	0.0417	0.0	0.0	0.0	0.0	0.0				3.636796	$\gamma'$
25	0.7453	0.0	0.0217	0.0276	0.0	0.17859999999999998	0.0	0.0	0.0255	0.0014000000000000002	0.0	0.0	0.0	0.0				3.580286	$\gamma'$
300	0.7453	0.0	0.0217	0.0276	0.0	0.17859999999999998	0.0	0.0	0.0255	0.0014000000000000002	0.0	0.0	0.0	0.0				3.5928720000000003	$\gamma'$
500	0.7453	0.0	0.0217	0.0276	0.0	0.17859999999999998	0.0	0.0	0.0255	0.0014000000000000002	0.0	0.0	0.0	0.0				3.600916	$\gamma'$
600	0.7453	0.0	0.0217	0.0276	0.0	0.17859999999999998	0.0	0.0	0.0255	0.0014000000000000002	0.0	0.0	0.0	0.0				3.605932	$\gamma'$
